Flag,CompID,IndType,FiscYear,TA,Z1,Z2,Z3,Z4,Z5,ST,year,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score1,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score2,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,M-Score3
1,1450,4,2003,4.19E+06,-0.27901,-0.59323,-0.27657,0.056461,0.27082,-1.881633434,2003,0.814142725,1.007079144,8.30300259,1.004321102,0.278787657,0.764944276,1.938080443,-0.062482238,-0.334599965,1.066767479,-0.239344928,1.349826496,0.566764532,0.773474027,0.909808046,1.023113449,-0.086426387,-3.740548808,0.777603138,4.014501024,1.16108847,0.974943281,0.599657733,1.66228069,1.079102916,-0.13333086,-1.85989281
1,1449,4,2008,8.46E+06,-0.090324,-0.11132,-0.033907,0.054922,0.7641,-1.877458212,2008,0.637607834,-1.601680915,1.141295839,0.854553768,1.067518241,0.906025254,1.981248709,-0.106853841,-5.056652033,1.041058303,-0.786761555,0.885399986,0.956469155,1.02345817,0.819627036,1.021586723,0.003429235,-3.42805601,1.061256678,-2.682039061,1.135799227,0.941069882,1.015347081,1.018914739,0.87073166,-0.070799207,-4.655950422
1,1456,4,2009,3.08E+06,-0.079547,-0.10387,-0.061223,0.091259,0.61887,-1.840113458,2009,1.342745302,1.665221976,0.765410366,0.631821314,1.119194002,1.246308781,1.025465559,-0.07068924,-2.604366709,0.857508729,2.684291348,0.675915033,0.953818699,0.896288216,1.206876781,1.279968699,-0.038212715,-2.211766905,0.942694243,1.304223006,0.526693214,1.014764662,0.9227786,0.704106959,0.977735355,0.09955388,-2.035031127
1,4402,4,2007,1.80E+06,-0.074053,-0.11696,-0.039907,0.39362,0.34745,-1.53604391,2007,3.263009822,-1.704288205,0.838369396,0.608509015,0.954435755,1.358945629,0.907375228,0.018084292,-2.192477691,0.549033016,0.233808509,0.881099657,0.980645063,1.202579417,1.041840475,0.860313612,-0.007663463,-3.338818897,1.360523236,3.536104565,1.871947945,0.765079428,0.846604549,1.128009396,0.953835324,-0.099452812,-1.156439545
1,4413,4,2007,6.58E+05,-0.59535,-2.5494,-0.089528,3.4822,0.22203,1.531898514,2007,0.710585382,0.467290869,1.57498588,0.525530676,1.676994554,1.912990835,1.517422381,-0.640549523,-6.4639726,1.747564439,-1.095880093,0.953010167,0.520036871,1.345638097,0.650349078,0.796347469,0.254165446,-1.990253568,0.532671351,2.593768668,1.36867177,0.456918027,0.743029362,3.487514742,1.041481618,-0.390200205,-4.70063363
1,4414,4,2007,3.47E+06,0.42983,-0.027257,-0.0038873,0.28398,0.6198,-1.628697681,2007,1.860929254,1.458640773,0.61276724,0.621649177,0.997993688,0.913541477,2.240012966,-0.088240832,-2.743436678,1.095133919,0.863016293,1.888443432,0.967630753,0.916552924,1.293374318,0.415569601,0.195131897,-1.090672323,0.664028816,1.168269611,1.913692593,1.015999167,1.086866457,0.858717334,0.808578004,0.098865298,-1.757368086
1,4419,4,2012,4.60E+05,0.20114,-0.22249,-0.045211,2.2416,1.1093,0.316163453,2012,1.184141916,3.398815228,1.31014424,1.076946928,0.955164017,0.797741458,0.935228524,0.036340171,-0.629231798,0.815506242,0.32626544,0.807977412,1.118315308,1.264683655,0.914384998,0.943719759,-0.017988427,-2.998105787,1.436980766,-4.37209386,0.814058744,1.155129945,0.99218034,0.86952763,0.98654127,-0.016243249,-4.901246782
1,2491,26,2003,2.23E+07,0.078682,0.0081748,0.022357,0.97037,0.36104,-0.95380399,2003,1.25559243,0.735025002,0.677936954,1.062057716,1.481967884,1.204858295,0.826062832,0.040784893,-2.191619105,1.346393826,0.097714883,0.713230064,1.622208868,0.845236719,0.483639605,1.180650743,0.06751634,-1.870716594,0.452958822,17.69456493,3.115162257,1.202761195,0.630357922,3.292046495,1.381981879,-0.217527052,5.287382951
1,2342,24,2001,6.77E+07,-0.0077795,-0.28214,-0.26178,1.5306,0.18654,-0.398118474,2001,0.901457865,-0.364064641,1.115664116,0.437856842,0.827168204,2.911123616,2.082447996,-0.404458397,-6.34059854,0.838978723,0.209621984,0.871600272,1.365432146,1.227573736,0.809195385,0.797010012,0.035591368,-2.479468073,0.813638748,1.037320045,0.868133625,1.757388817,0.780768011,0.875067889,0.786755248,0.053531278,-1.692950033
1,4503,5,2005,9.95E+05,0.0475,-0.069423,0.02016,1.3438,0.99165,-0.585420355,2005,0.481259648,1.060959416,0.863746343,1.137061304,1.301317751,0.839673678,0.956769634,-0.114651936,-3.317934756,1.13443082,0.190812018,1.056379914,1.211863921,1.28172508,0.823296842,0.904684608,-0.036946184,-2.650726532,0.458215499,3.618687687,0.903052801,1.90612558,1.372028199,0.479448724,1.241144382,0.010979285,-0.721841369
1,2333,26,2004,1.29E+07,-0.043209,-0.17092,-0.070473,0.51836,0.40542,-1.410828971,2004,0.346266247,1.220957508,1.390548253,1.221171572,0.978505924,0.695777083,0.712465653,0.014144683,-2.399641725,1.010478538,-0.004090394,1.048932496,1.301299333,0.791610538,1.076243454,1.666357431,-0.252299334,-4.147477864,1.575004719,991.0626801,0.868872602,0.62026132,0.931777576,2.06531228,1.970597418,-0.203029823,518.9519559
1,2371,5,2007,3.25E+08,0.024005,-0.03461,0.053241,0.34883,0.70554,-1.578657381,2007,1.131012403,0.298583601,1.392413342,1.2044406,0.825378112,0.8952787,0.963197442,-0.04261127,-2.578333591,0.917479201,0.980357228,1.267176811,0.927676956,0.755642706,1.2762559,1.295184959,-0.08862094,-3.109663207,1.09717739,1.060908281,0.131814501,1.854763674,0.324546804,1.689635225,0.919110003,-0.103063376,-2.598811857
1,2418,31,2005,4.16E+07,0.15017,0.15551,0.12973,1.3779,0.80416,-0.54576289,2005,1.105406962,1.096470353,0.750791741,1.451695617,0.897766605,1.137078582,1.696336185,-0.065234456,-2.598125205,0.979502615,1.008111073,0.845222099,1.244462425,1.128932607,0.965717387,0.972403015,0.049595416,-2.077239713,1.040973572,0.994271406,0.886709431,1.610469741,1.04815832,0.737109536,0.696345474,0.077094622,-1.43578326
1,2373,31,2006,9.52E+06,0.17359,0.14065,0.068363,1.5589,1.1298,-0.366362417,2006,1.018740736,0.909645711,0.774698996,0.82813044,0.979205926,1.178426224,0.91789094,0.095119192,-2.315963109,1.114549648,0.916277723,1.096005549,0.92567442,0.849072455,1.079921198,0.790999929,0.021235217,-2.309732371,0.947754051,1.06598581,0.867223822,1.168749555,0.771758544,0.965793424,0.851551522,0.098946419,-1.905194026
1,2329,24,2002,2.82E+07,-0.19393,-0.20427,-0.08723,0.35614,0.5016,-1.579063004,2002,0.826417149,1.379052456,1.042674458,1.180529053,0.876933441,0.780285647,1.113224141,-0.21814029,-3.295348627,0.818248133,-0.81482806,1.026776317,0.75630399,0.640299239,1.20133233,1.185495607,-0.128081664,-4.547946059,0.623481939,1.004797667,1.092084868,1.62492437,1.134681488,0.816680973,1.345087443,-0.1339968,-2.922023998
1,2450,27,2006,5.73E+06,0.3618,0.11737,0.071646,2.2401,3.0833,0.309909787,2006,1.26374954,0.884088277,1.015427915,1.064033121,0.968127351,1.110549037,0.791796199,-0.016544004,-2.267207931,1.183868208,0.824014547,0.584840718,0.989343797,0.931248477,1.105570739,1.275711682,-0.026083448,-2.819258015,0.692915305,1.170314194,0.809823896,1.094403432,1.108245395,0.967711775,0.980765456,-0.128188924,-3.240719797
1,2904,20,2003,1.79E+06,-0.11821,-0.26382,0.029962,0.52076,0.20372,-1.409258991,2003,0.824699219,0.79144683,0.845202902,1.094422392,0.967753537,0.436716228,0.482974386,-0.053498559,-2.717781961,1.055309125,0.3151029,0.793909386,0.36018329,0.925458484,1.286382608,2.21378676,-0.043542843,-4.103193702,0.761790862,0.704189558,1.309324923,0.355675338,1.046690236,2.636898639,0.470108604,0.086116606,-3.005073752
1,9936,20,2003,4.99E+06,-0.21658,-0.1217,-0.092154,0.28858,0.72662,-1.648730234,2003,0.909192216,2.814601698,1.089748773,0.871292746,0.93901645,0.928463794,1.05636767,-0.065397906,-2.003119742,0.953228634,0.780917752,0.766390669,0.91553725,0.886181697,0.949771108,1.170659578,0.016562894,-2.791181662,0.889635834,1.530787279,1.35909654,1.139049772,1.006079757,1.043140219,1.225222944,-0.257706219,-3.318348197
1,2496,20,2005,5.60E+05,-0.53235,-0.55002,-0.2338,0.1921,0.17145,-1.754371747,2005,1.100708792,0.849210952,1.280983193,0.791260335,0.659708389,1.109030436,10.6739956,-0.135217154,-6.393607498,0.787869391,1.404025575,0.95739227,0.676204173,1.461870676,1.308051118,1.192058189,-0.355445444,-4.493675985,1.224060535,0.183811204,1.163813286,0.845295199,1.437746277,1.419267614,0.546842321,-0.040216687,-2.838392633
1,5398,20,2006,5.86E+05,0.58404,-0.16876,-0.014924,2.6374,0.3892,0.729913393,2006,1.210701406,0.86150814,0.312619554,1.015207316,0.359026816,0.982976199,1.417435753,0.380671025,-1.04954077,0.947736447,0.986854546,1.376687681,1.003127719,0.893801062,0.751596798,0.993315806,-0.089448789,-2.765884199,0.809697654,1.156346518,1.041128893,0.914101947,0.857287242,1.182586893,1.204817796,-0.100098306,-3.215684492
1,6236,20,2006,1.47E+05,0.75381,-3.2256,-0.86994,10.259,2.212,8.335691473,2006,0.477978136,1.258208147,0.839210739,0.633107631,0.638605206,0.805978853,0.433305669,-0.675839008,-6.201283505,1.8977071,1.142130008,0.852322434,0.714360797,0.852320996,1.415647919,0.593770051,-0.808199463,-5.630719352,0.730604526,1.167176873,0.296382567,1.004798896,0.954294862,1.160229207,3.578786599,0.08981637,-3.375383211
1,8925,20,2011,7.14E+06,0.50032,0.016949,0.0083457,1.3835,0.47548,-0.526472867,2011,2.030097283,1.000900143,5.238413294,0.911228568,1.047758945,1.451875697,1.139459206,0.143359017,0.654242967,0.901208784,1.108172473,0.973078773,1.042454977,1.156108165,1.207412586,0.864766303,0.033172237,-2.305067399,0.833147097,1.720130435,0.921227291,0.813516514,1.16371692,1.111087399,0.775912973,0.009267313,-2.335084616
1,3043,31,2009,4.76E+06,0.38155,0.018551,-0.029641,2.8294,0.58339,0.913228603,2009,1.913697537,0.877423939,1.805372582,0.546565377,0.565242781,1.663349496,1.745040555,-0.192499127,-3.09163646,0.819980184,1.296855608,2.208387636,1.251516265,0.863842962,0.743061768,0.825620234,-0.02404062,-1.803265915,0.840625588,1.288461697,1.125900153,1.271795845,0.920204138,0.836482988,0.925724084,0.085544173,-1.737513316
1,6199,20,2012,6.11E+05,0.61322,-0.3319,0.0021844,31.18,0.010888,29.25599158,2012,0,1.486586076,4.689450612,0.184029892,0.121992536,2.537832391,3.531608839,0.271600814,-2.302883751,0.072248698,0.259008458,1.000586088,0.243229233,1.242677805,2.883174069,0.205859889,-0.136652248,-5.075287522,1.397181406,0.058862013,0.988680239,0.470404748,1.304147251,1.497496545,1.283567315,-0.175956491,-4.055105518
1,6123,25,2003,9.35E+05,0.47306,-0.16179,-0.15469,0.56293,1.2898,-1.353328601,2003,1.801817495,1.427766211,1.397915124,0.910424302,1.357804633,1.167177532,2.015736258,-0.216915612,-2.770312066,1.031568971,1.074671256,0.341644701,0.847258042,0.856148844,1.230089191,0.661927968,0.194986016,-1.846980592,0.845487476,1.055477422,1.713205304,1.384649977,0.628840784,0.98388645,0.924930132,0.049717263,-1.74435358
1,1785,31,2015,2.12E+07,-0.1026,-0.11961,-0.046463,0.47155,2.8989,-1.473985809,2015,0.955086214,3.180953763,1.081837897,1.151393136,0.939411195,0.889290608,1.622420245,-0.22881004,-2.463731201,0.666435313,1.644698716,0.844372615,1.556760456,0.913154591,0.675448932,0.823100256,-0.05897937,-2.185004421,2.224553696,0.710310484,1.069228474,0.462869421,0.901219543,2.307822448,2.15437329,-0.230099132,-3.647937956
1,2396,26,2007,1.88E+07,-0.33167,-0.22855,-0.11348,0.72686,0.36366,-1.212974433,2007,0.926642874,1.285147851,1.56865598,0.829438916,0.740291985,0.902178807,2.371110699,-0.071764078,-3.116512458,1.156976344,1.647247102,1.148424892,0.976390016,0.866285533,0.806263658,1.517010223,-0.132541313,-2.726209401,1.016521903,-4.611307447,0.548486027,0.809542495,0.922240493,1.826367316,0.921795546,-0.132848486,-6.52697265
1,2438,26,2007,1.23E+07,-0.17772,0.045605,0.026978,0.33291,1.1295,-1.604499575,2007,0.957690746,1.149506966,0.933008502,0.962909695,1.018438607,0.927825751,1.603097228,-0.106879932,-3.182903538,0.907449188,1.108396183,0.839117543,1.098038688,0.862489317,1.04854848,1.118989025,-0.153367584,-3.266139968,1.103328116,0.904507086,0.851569831,1.218883176,1.278831019,0.948382387,1.019536126,-0.052458339,-2.510977474
1,2475,26,2007,2.31E+08,0.0051993,0.022754,0.057698,0.81169,0.68883,-1.116671591,2007,1.120771921,0.014394088,1.444366662,1.259003277,-68.43920914,0.916608532,0.932943613,0.05876958,-10.15299011,0.748477283,7.803622518,1.372596009,1.225266816,0.739273375,1.128778716,1.497013856,-0.108987284,0.507770044,1.286751156,9.088303638,1.078077487,0.882381161,0.980026489,1.230690762,0.695809993,-0.054961901,1.781390318
1,5432,26,2007,1.53E+06,0.42864,0.041911,0.055432,2.4521,1.5719,0.532793936,2007,0.874247365,1.462336229,0.996470785,1.526923573,1.091504413,0.697061708,1.123264251,0.066110629,-1.551336252,0.94489434,0.824164458,1.543894053,1.078408938,0.852145316,1.141472366,0.940479906,-0.013129592,-2.41717123,1.286982453,1.091887151,0.285425061,1.165784504,0.859495605,0.412352434,1.05030999,0.007252008,-2.20587007
1,2381,26,2008,1.11E+07,-0.33665,-0.15592,-0.08784,0.21493,0.99577,-1.728195583,2008,0.418062824,-0.102914606,1.647784331,0.463850343,1.14438347,1.641771837,1.054988941,-0.211585911,-4.916034259,1.571524179,-0.318151203,0.837602882,1.089136285,0.965643765,0.728480927,1.388216304,-0.087816713,-3.131371279,0.790247483,-4.529902986,1.48979865,0.809711501,0.744086064,1.375749341,1.033947615,-0.052320512,-5.914587314
1,3051,26,2008,1.75E+07,0.042111,-0.21239,-0.13836,0.031834,0.63092,-1.895718817,2008,0.923928594,-1.225580072,3.507291616,0.592476997,0.786381264,1.245563543,0.58201078,-0.243687151,-4.145989469,0.786854765,1.878193497,0.679435229,0.873024822,0.874096317,0.776509356,1.142112383,-0.141385761,-3.139230736,1.079902117,1.912043114,0.676883641,0.97973231,0.664773622,0.946539978,1.073487363,-0.077915367,-2.491501355
1,6167,26,2009,2.72E+06,-0.17857,-0.37208,-0.22545,0.51036,0.67679,-1.426396743,2009,1.327408846,0.284137317,0.920161494,0.558326231,1.069246565,1.375038524,1.317270078,-0.240572003,-4.268914103,0.948670559,-4.347548591,1.10521653,0.677090593,1.065700562,1.371731753,0.993011092,-0.104093895,-6.137408715,1.120714981,1.075713175,0.794205877,1.228176207,0.95088507,1.09402936,0.760131523,-0.047295731,-2.373254307
1,5414,25,2006,9.29E+05,-0.0060751,-0.54085,-0.29379,0.27654,1.9934,-1.661909497,2006,0.672054462,2.363655303,3.866010218,0.553695069,0.790980933,1.73411896,0.975728792,-0.164596216,-2.214450431,1.773887555,0.82826262,0.899695871,0.704699606,1.067739339,0.959643205,0.991994792,0.020571041,-2.049030607,0.563503325,0.873353528,1.077547182,1.119923645,0.986740218,1.042828113,1.039565745,-0.114214717,-3.366385294
1,3481,26,2010,7.11E+08,-0.075186,-0.0073307,-0.012289,0.65711,0.69312,-1.274577384,2010,0.857652252,0.583860616,1.705868074,2.993360662,0.712443993,1.14166431,1.4143818,-0.156204083,-1.691250065,1.399739139,2.924517817,1.937305759,1.025352133,1.533324302,1.18571468,0.953310988,-0.051361744,-0.890473877,0.613712798,1.901254642,0.918796685,1.022153761,1.14909502,1.165692398,1.173254177,-0.187084145,-3.315940755
1,8266,26,2010,1.93E+06,-0.21134,-0.1074,-0.10274,0.9292,1.0756,-1.010458667,2010,0.450494769,2.154948936,3.562284953,1.413385851,0.906043407,0.671536557,1.031372669,-0.236055724,-2.040901364,2.247806347,-2.4452307,1.692505155,0.326191077,0.993732411,2.25939217,1.027592751,-0.071309968,-4.032383841,0.676241061,1.153637436,0.902814829,1.725423083,0.955401032,1.077901391,1.011209133,-0.118741792,-2.666709228
1,3701,25,2007,3.53E+07,-0.038699,-0.031525,0.013957,0.078797,1.6461,-1.856484581,2007,1.00365211,1.02408209,0.821235868,1.029354814,0.927894791,0.802616045,1.165534803,-0.003641442,-2.555471179,1.189390596,0.716076858,0.925588165,0.694109647,1.467340147,1.457506595,0.968402773,-0.102912465,-3.254730796,1.689558219,0.448427884,0.663019984,0.87476485,1.152382883,1.421552553,0.959774582,-0.09086646,-2.851679659
1,8053,26,2011,7.91E+06,-0.083573,-0.023938,-0.076999,0.61184,0.82036,-1.321317619,2011,0.924191856,-1.701045456,1.076434773,0.881752155,0.863186536,0.957320022,1.008001441,-0.156775287,-4.795053553,1.123970138,-1.623955216,1.11600203,0.934955122,0.916719299,1.087440548,1.095489892,-0.206923319,-4.786587496,0.904708533,-0.72954479,1.202421868,0.886026856,0.962123983,1.008153654,0.97045379,-0.151940488,-4.207779512
1,2341,25,2009,1.60E+06,-0.27212,-1.0276,-0.22604,0.44495,1.1411,-1.497831061,2009,1.240770047,-0.063546338,1.553368185,0.308430855,1.289592367,1.462386938,1.117965754,-0.278714002,-4.602268,0.770264863,4.212440533,1.105860517,0.649689792,0.998180209,1.381463516,1.21566169,-0.160505122,-2.152242619,0.947394722,0.747565874,0.982284585,0.84618111,0.867584162,1.259792506,1.18795766,-0.037931639,-3.104901976
1,2442,25,2009,4.40E+06,0.089337,0.052026,0.085295,1.3523,2.0731,-0.581193444,2009,1.088743062,0.32680824,0.676794734,0.775320149,0.808875416,0.988530074,0.877473998,0.006203262,-3.035706419,0.581364254,1.525125496,2.380766437,0.519356782,0.886906781,1.545307621,0.841017011,-0.012817457,-2.573566809,0.688379582,0.921813109,1.185856674,1.132063733,0.999543864,1.142033847,0.954107619,-0.028612972,-2.758442081
1,2384,26,2013,8.22E+07,-0.2048,-0.10405,-0.11289,0.34379,0.92905,-1.594450441,2013,1.161060358,-0.570794222,0.874458626,0.747692134,0.92132944,1.29091742,1.536389626,-0.191175818,-4.565977124,0.787190801,1.059359474,2.178292234,1.098313192,0.941838014,0.921547684,0.973625434,-0.131374259,-2.679987734,0.969624672,3.599936797,0.820415084,1.456210052,1.065923329,0.871340846,1.042540671,-0.124272373,-1.366462287
1,2361,25,2014,4.49E+05,-0.62031,-1.3733,-0.050993,0.33848,0.43409,-1.611483068,2014,0.974544445,0.978178636,1.17698451,0.684022892,1.124574979,1.437500499,1.170124048,-0.0797987,-3.215223271,1.250783693,0.991509826,0.635543323,0.436027013,2.58857491,1.820299342,1.164762277,-0.141805179,-3.579855285,0.499897378,0.426995795,0.200340531,0.537207737,2.756233284,1.022363065,0.852631973,0.028258622,-3.599981937
1,6235,25,2015,2.46E+06,0.17195,-0.2241,0.018505,1.2128,0.71231,-0.710226105,2015,0.957693884,0.378078374,0.871510462,1.253613525,0.992042141,0.737875981,0.973913943,-0.006605234,-2.651188323,1.105766818,1.254961308,1.187308867,0.610067082,0.839125334,1.678166332,0.880580993,-0.086809176,-3.022497654,0.844833774,1.350371536,1.951286446,1.062620118,0.735652644,0.88388521,0.960433091,-0.091007071,-2.420891793
1,2417,25,2016,4.89E+06,0.41872,0.08526,-0.00039022,2.8864,0.51158,0.972157591,2016,0.911139467,0.890253928,0.902920157,1.120715012,1.106628364,0.864381601,1.098930685,-0.016184777,-2.623730361,1.322413402,1.033272481,1.068140052,0.847878002,1.011703589,1.126019201,1.034889065,-0.051087084,-2.54475062,0.487568372,0.812796245,0.2783439,2.486228561,1.605539231,0.938469003,1.441859721,-0.022628146,-2.186258752
1,6116,26,2014,4.56E+07,0.17143,0.049259,0.014219,2.6195,0.51942,0.696558578,2014,1.128592707,1.616231662,1.127903328,0.753438697,0.860760514,1.17980366,1.00330014,-0.088386491,-2.666162439,1.252793305,0.252164798,1.425857243,0.878105149,1.797284191,0.864697431,0.647161774,0.045895447,-2.133888409,1.158861138,-0.098763955,1.366276201,0.792771714,0.800136135,0.845904259,0.798648686,0.052432199,-2.636174906
1,3383,26,2015,8.59E+06,0.068028,-0.2154,-0.21627,0.57784,0.29797,-1.347790536,2015,0.955012498,-0.342796035,1.524531118,0.631242146,0.851536268,1.486789005,0.773155101,-0.24388326,-4.515158774,1.212766248,0.329157027,1.602535536,1.037054211,0.911644197,0.84366648,0.865064587,-0.045483784,-2.513949725,0.716067545,0.559737812,0.501498471,1.079196561,0.891507934,0.847438397,1.278496694,-0.130103458,-3.79048607
1,3584,26,2015,3.58E+06,-0.75395,-0.57524,-0.70067,0.14891,1.1722,-1.814671069,2015,0.35309741,-0.112732693,2.143713272,0.424371284,0.632709805,2.272375324,1.432769807,-0.162830883,-4.878562252,1.733428636,1.882928849,0.269351837,1.170059793,0.861466302,0.74984461,1.18547082,-0.124716014,-2.09964758,0.617327253,-1.313637028,2.893900784,1.855846982,0.912374175,0.675296886,0.846753412,-0.15149798,-3.138083301
1,5259,26,2017,5.99E+05,-0.65697,-0.57826,-0.16549,0.54729,0.3391,-1.404415806,2017,2.384448126,1.146074076,1.22815919,0.743544062,0.982726751,1.194525375,3.619420536,0.050674937,-1.920650268,1.667661771,0.451604805,0.264114796,0.333511058,1.049895269,0.51219195,1.228241452,-0.219487663,-4.059086384,0.554845828,1.118087209,1.050035375,1.503088254,0.789037076,2.75211033,0.403260344,-0.725715144,-5.884333785
1,5346,24,2007,2.24E+08,-0.037453,0.0012447,-0.059277,0.89296,0.34553,-1.035855627,2007,0.359643555,-4.787315829,3.316771567,0.840633793,0.800475155,1.402981928,1.018050223,-0.194606389,-6.339733595,1.561974921,0.48885793,0.780326088,1.786495505,1.04611928,0.803857686,1.028448546,-0.076079381,-1.946298258,1.319869272,2.520975901,0.892401683,0.898757715,0.984226181,1.708082886,1.171618368,-0.090566081,-2.119904977
1,5387,24,2007,1.69E+08,0.0023383,-0.0041332,-0.043025,0.63008,0.28344,-1.296638214,2007,0.56903248,-39.05961693,0.836983464,0.793593077,1.178035265,1.390285634,0.774558654,-0.174310969,-25.06647829,1.002831684,0.392011091,0.739571341,2.022271863,0.835461035,0.566373202,0.777184366,-0.057748946,-2.133444448,0.827672937,2.677314119,0.697077704,0.694454915,1.588986262,1.407381126,1.585840243,-0.181761274,-3.19221276
1,3021,28,2003,4.51E+06,0.049696,-0.078697,-0.095933,0.43814,0.8469,-1.490365269,2003,1.41824756,1.435181258,1.259519905,0.91562676,0.598736599,1.607581478,4.365423918,-0.13845399,-3.734820577,1.250248304,1.240034988,1.486108376,0.993568636,1.345104736,1.206742173,0.554806366,0.157744695,-1.044588944,1.03455418,1.166032603,1.510802947,1.333716313,1.087357061,0.900597438,0.848711702,0.148356635,-1.085730325
1,3073,24,2011,9.87E+05,0.53815,-0.1323,-0.071245,1.5533,0.98948,-0.358961943,2011,1.347555623,0.747694539,1.015831936,0.495193697,0.973507469,1.172213586,0.146726622,-0.050360106,-2.726639149,0.603227325,2.589790149,0.62979528,0.884105493,1.391983525,1.241472624,3.00666977,-0.059680858,-3.190445205,0.475515752,0.953229287,2.308065188,1.218294456,1.122965087,0.946772273,1.041236916,-0.09388231,-2.693507102
1,2388,24,2013,1.02E+07,0.0027845,-0.1773,-0.10313,2.0287,0.59547,0.098790678,2013,1.772622988,1.063691911,1.562363049,1.363430279,1.024480051,0.550082813,1.486941345,-0.0399072,-1.449937686,0.972079493,1.172228137,1.321386121,0.834015162,1.068953867,1.195627836,1.682484796,-0.142292469,-3.347646179,0.797464443,1.054595403,0.901276077,0.933508008,1.224873527,1.038836747,0.912975649,-0.177241255,-3.518375997
1,5321,28,2004,3.90E+06,-0.20712,-0.13084,-0.066606,0.34984,0.80875,-1.587462197,2004,0.823875082,1.028562156,1.068822578,0.90675556,0.865492329,1.036242958,1.195568774,-0.152502572,-3.481536518,0.853004483,1.300825541,0.86037222,1.237778731,0.958503794,1.020033863,1.024949845,-0.065651935,-2.624272877,1.295944228,0.503442212,0.851754139,1.233828955,0.951365401,0.852800713,1.174080359,-0.045832304,-2.57287805
1,3519,24,2017,1.51E+07,-0.30415,-0.041155,-0.029355,0.79216,0.78412,-1.148550802,2017,0.923330999,4.301187542,1.009563191,0.771177645,0.87922829,1.044567832,1.062270177,-0.091309569,-1.476908705,0.670313413,1.991435197,1.162949853,0.987362669,1.083760517,0.875899417,0.989255396,0.033162249,-2.015617229,0.583669114,1.36627673,1.548360663,1.014452573,0.908169333,1.293363841,0.950816879,-0.24847199,-3.642737566
1,6174,28,2005,1.13E+06,-0.066923,-0.55581,-0.7671,0.77988,1.4048,-1.16111073,2005,0.463951795,1.240564441,0.822937051,0.912492294,0.795368103,2.146610214,1.720173967,-0.427633961,-5.452882446,0.895549476,0.710831399,0.830213702,1.666461258,0.968722613,1.509863344,1.585039707,0.000119126,-2.484929714,1.146931332,1.152664213,1.039244311,1.827009243,1.284790754,0.886696479,1.314659748,-0.014575811,-1.629524338
1,6114,28,2006,1.41E+06,-0.16141,-0.1596,-0.11574,0.51652,0.55505,-1.418131441,2006,0.985945293,0.082706298,1.66971298,0.937313147,0.842537801,1.309788752,1.353341214,-0.022393514,-3.054327681,1.068022524,-17.67939755,1.552942845,0.775962905,1.980967119,1.342933269,0.997186322,-0.257394849,-13.4061971,1.265853624,0.970148001,0.839460756,0.939415961,1.07624841,1.140402162,1.229900343,-0.056139072,-2.723308072
1,3144,28,2007,1.94E+06,-0.069085,-0.19302,-0.18932,1.1191,0.34933,-0.811970562,2007,1.162231061,-10.38975257,2.155238385,1.06047593,0.575143076,1.105729086,2.502620865,-0.138458537,-9.030124409,1.901495368,1.328438583,1.156770171,0.927404392,1.387509554,1.216011421,1.188490678,-0.060694137,-1.816843508,0.841270139,1.072280097,2.560416997,1.247150087,1.132080231,1.235285629,1.161433365,0.040219424,-1.626883162
1,3369,28,2007,2.13E+06,0.11023,-0.010957,-0.015892,1.7526,0.41441,-0.171560099,2007,1.00858149,3.799070194,1.896578207,1.160678271,0.963153581,0.853888298,0.853611728,0.014811366,-0.350588131,1.332986041,1.084882595,1.902047269,1.085825657,1.219594368,1.232777296,1.150753802,-0.064869509,-2.055456519,1.237495152,1.157839498,0.51863675,1.11303179,1.203841554,0.917092409,1.219169424,-0.001093959,-2.310896755
1,3099,28,2008,5.01E+06,-0.0059954,-0.18014,-0.11611,0.076106,0.56275,-1.85266451,2008,0.398862936,-4.244271788,0.551331812,0.558963926,0.614805767,1.208778157,1.497246967,-0.034223303,-6.779625499,0.818282537,1.292305506,1.157109861,0.975793296,0.96042604,1.115523081,1.047563773,-0.129866877,-3.098584203,0.864717384,1.141696054,0.896527412,1.347241158,0.970459116,0.872287456,1.03890887,-0.046364919,-2.472803604
1,3191,28,2014,8.41E+05,0.47823,0.010856,-0.084863,5.3159,0.8006,3.399842984,2014,1.074752505,1.455324125,2.029909257,0.882300239,1.032558708,1.176843592,0.970569399,0.062008234,-1.586633915,1.070701759,0.122830765,0.620483902,0.988766068,0.808578517,1.065962849,0.751006773,0.064252306,-2.692746663,0.745347122,13.6229682,1.250064262,0.809511478,0.882446285,1.131163506,0.919380472,-0.17064629,3.073586555
1,6165,28,2014,6.71E+05,0.2738,-0.67585,-0.12426,5.8068,0.3742,3.885187797,2014,1.918256786,0.343525103,1.231362521,0.404570566,1.086394465,2.301266121,1.186122095,-0.256941266,-3.896447615,0.820721895,0.577523664,0.980011655,0.559087423,1.006701906,1.408606098,0.852571208,-0.090112995,-3.712311693,0.925413408,1.735162131,1.188803988,1.334627242,0.940667707,0.818924221,1.332699283,-0.067739693,-2.187114616
